timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1770616380000,2026-02-09T05:53:00Z,1788-1-1-GV,,device_not_recording
1770616440000,2026-02-09T05:54:00Z,1788-1-1-GV,,device_not_recording
1770616500000,2026-02-09T05:55:00Z,1788-1-1-GV,,device_not_recording
1770616560000,2026-02-09T05:56:00Z,1788-1-1-GV,,device_not_recording
1770616620000,2026-02-09T05:57:00Z,1788-1-1-GV,,device_not_recording
1770616680000,2026-02-09T05:58:00Z,1788-1-1-GV,,device_not_recording
1770616740000,2026-02-09T05:59:00Z,1788-1-1-GV,,device_not_recording
1770616800000,2026-02-09T06:00:00Z,1788-1-1-GV,,device_not_recording
1770616860000,2026-02-09T06:01:00Z,1788-1-1-GV,,device_not_recording
1770616920000,2026-02-09T06:02:00Z,1788-1-1-GV,,device_not_recording
1770616980000,2026-02-09T06:03:00Z,1788-1-1-GV,,device_not_recording
1770617040000,2026-02-09T06:04:00Z,1788-1-1-GV,,device_not_recording
1770617100000,2026-02-09T06:05:00Z,1788-1-1-GV,,device_not_recording
1770617160000,2026-02-09T06:06:00Z,1788-1-1-GV,,device_not_recording
1770617220000,2026-02-09T06:07:00Z,1788-1-1-GV,,device_not_recording
1770617280000,2026-02-09T06:08:00Z,1788-1-1-GV,,device_not_recording
1770617340000,2026-02-09T06:09:00Z,1788-1-1-GV,,device_not_recording
1770617400000,2026-02-09T06:10:00Z,1788-1-1-GV,,device_not_recording
1770617460000,2026-02-09T06:11:00Z,1788-1-1-GV,,device_not_recording
1770617520000,2026-02-09T06:12:00Z,1788-1-1-GV,,device_not_recording
1770617580000,2026-02-09T06:13:00Z,1788-1-1-GV,,device_not_recording
1770617640000,2026-02-09T06:14:00Z,1788-1-1-GV,,device_not_recording
1770617700000,2026-02-09T06:15:00Z,1788-1-1-GV,,device_not_recording
1770617760000,2026-02-09T06:16:00Z,1788-1-1-GV,,device_not_recording
1770617820000,2026-02-09T06:17:00Z,1788-1-1-GV,,device_not_recording
1770617880000,2026-02-09T06:18:00Z,1788-1-1-GV,,device_not_recording
1770617940000,2026-02-09T06:19:00Z,1788-1-1-GV,,device_not_recording
1770618000000,2026-02-09T06:20:00Z,1788-1-1-GV,,device_not_recording
1770618060000,2026-02-09T06:21:00Z,1788-1-1-GV,,device_not_recording
1770618120000,2026-02-09T06:22:00Z,1788-1-1-GV,,device_not_recording
1770618180000,2026-02-09T06:23:00Z,1788-1-1-GV,,device_not_recording
1770618240000,2026-02-09T06:24:00Z,1788-1-1-GV,,device_not_recording
1770618300000,2026-02-09T06:25:00Z,1788-1-1-GV,,device_not_recording
1770618360000,2026-02-09T06:26:00Z,1788-1-1-GV,,device_not_recording
1770618420000,2026-02-09T06:27:00Z,1788-1-1-GV,,device_not_recording
1770618480000,2026-02-09T06:28:00Z,1788-1-1-GV,,device_not_recording
1770618540000,2026-02-09T06:29:00Z,1788-1-1-GV,,device_not_recording
1770618600000,2026-02-09T06:30:00Z,1788-1-1-GV,,device_not_recording
1770618660000,2026-02-09T06:31:00Z,1788-1-1-GV,,device_not_recording
1770618720000,2026-02-09T06:32:00Z,1788-1-1-GV,,device_not_recording
1770618780000,2026-02-09T06:33:00Z,1788-1-1-GV,,device_not_recording
1770618840000,2026-02-09T06:34:00Z,1788-1-1-GV,,device_not_recording
1770618900000,2026-02-09T06:35:00Z,1788-1-1-GV,,device_not_recording
1770618960000,2026-02-09T06:36:00Z,1788-1-1-GV,,device_not_recording
1770619020000,2026-02-09T06:37:00Z,1788-1-1-GV,,device_not_recording
1770619080000,2026-02-09T06:38:00Z,1788-1-1-GV,,device_not_recording
1770619140000,2026-02-09T06:39:00Z,1788-1-1-GV,,device_not_recording
1770619200000,2026-02-09T06:40:00Z,1788-1-1-GV,,device_not_recording
1770619260000,2026-02-09T06:41:00Z,1788-1-1-GV,,device_not_recording
1770619320000,2026-02-09T06:42:00Z,1788-1-1-GV,,device_not_recording
1770619380000,2026-02-09T06:43:00Z,1788-1-1-GV,,device_not_recording
1770619440000,2026-02-09T06:44:00Z,1788-1-1-GV,,device_not_recording
1770619500000,2026-02-09T06:45:00Z,1788-1-1-GV,,device_not_recording
1770619560000,2026-02-09T06:46:00Z,1788-1-1-GV,,device_not_recording
1770619620000,2026-02-09T06:47:00Z,1788-1-1-GV,,device_not_recording
1770619680000,2026-02-09T06:48:00Z,1788-1-1-GV,,device_not_recording
1770619740000,2026-02-09T06:49:00Z,1788-1-1-GV,,device_not_recording
1770619800000,2026-02-09T06:50:00Z,1788-1-1-GV,,device_not_recording
1770619860000,2026-02-09T06:51:00Z,1788-1-1-GV,,device_not_recording
1770619920000,2026-02-09T06:52:00Z,1788-1-1-GV,,device_not_recording
1770619980000,2026-02-09T06:53:00Z,1788-1-1-GV,,device_not_recording
1770620040000,2026-02-09T06:54:00Z,1788-1-1-GV,,device_not_recording
1770620100000,2026-02-09T06:55:00Z,1788-1-1-GV,,device_not_recording
1770620160000,2026-02-09T06:56:00Z,1788-1-1-GV,,device_not_recording
1770620220000,2026-02-09T06:57:00Z,1788-1-1-GV,,device_not_recording
1770620280000,2026-02-09T06:58:00Z,1788-1-1-GV,,device_not_recording
1770620340000,2026-02-09T06:59:00Z,1788-1-1-GV,,device_not_recording
1770620400000,2026-02-09T07:00:00Z,1788-1-1-GV,,device_not_recording
1770620460000,2026-02-09T07:01:00Z,1788-1-1-GV,,device_not_recording
1770620520000,2026-02-09T07:02:00Z,1788-1-1-GV,,device_not_recording
1770620580000,2026-02-09T07:03:00Z,1788-1-1-GV,,device_not_recording
1770620640000,2026-02-09T07:04:00Z,1788-1-1-GV,,device_not_recording
1770620700000,2026-02-09T07:05:00Z,1788-1-1-GV,,device_not_recording
1770620760000,2026-02-09T07:06:00Z,1788-1-1-GV,,device_not_recording
1770620820000,2026-02-09T07:07:00Z,1788-1-1-GV,,device_not_recording
1770620880000,2026-02-09T07:08:00Z,1788-1-1-GV,,device_not_recording
1770620940000,2026-02-09T07:09:00Z,1788-1-1-GV,,device_not_recording
1770621000000,2026-02-09T07:10:00Z,1788-1-1-GV,,device_not_recording
1770621060000,2026-02-09T07:11:00Z,1788-1-1-GV,,device_not_recording
1770621120000,2026-02-09T07:12:00Z,1788-1-1-GV,,device_not_recording
1770621180000,2026-02-09T07:13:00Z,1788-1-1-GV,,device_not_recording
1770621240000,2026-02-09T07:14:00Z,1788-1-1-GV,,device_not_recording
1770621300000,2026-02-09T07:15:00Z,1788-1-1-GV,,device_not_recording
1770621360000,2026-02-09T07:16:00Z,1788-1-1-GV,,device_not_recording
1770621420000,2026-02-09T07:17:00Z,1788-1-1-GV,,device_not_recording
1770621480000,2026-02-09T07:18:00Z,1788-1-1-GV,,device_not_recording
1770621540000,2026-02-09T07:19:00Z,1788-1-1-GV,,device_not_recording
1770621600000,2026-02-09T07:20:00Z,1788-1-1-GV,,device_not_recording
1770621660000,2026-02-09T07:21:00Z,1788-1-1-GV,,device_not_recording
1770621720000,2026-02-09T07:22:00Z,1788-1-1-GV,,device_not_recording
1770621780000,2026-02-09T07:23:00Z,1788-1-1-GV,,device_not_recording
1770621840000,2026-02-09T07:24:00Z,1788-1-1-GV,,device_not_recording
1770621900000,2026-02-09T07:25:00Z,1788-1-1-GV,,device_not_recording
1770621960000,2026-02-09T07:26:00Z,1788-1-1-GV,,device_not_recording
1770622020000,2026-02-09T07:27:00Z,1788-1-1-GV,,device_not_recording
1770622080000,2026-02-09T07:28:00Z,1788-1-1-GV,,device_not_recording
1770622140000,2026-02-09T07:29:00Z,1788-1-1-GV,,device_not_recording
1770622200000,2026-02-09T07:30:00Z,1788-1-1-GV,,device_not_recording
1770622260000,2026-02-09T07:31:00Z,1788-1-1-GV,,device_not_recording
1770622320000,2026-02-09T07:32:00Z,1788-1-1-GV,,device_not_recording
1770622380000,2026-02-09T07:33:00Z,1788-1-1-GV,,device_not_recording
1770622440000,2026-02-09T07:34:00Z,1788-1-1-GV,,device_not_recording
1770622500000,2026-02-09T07:35:00Z,1788-1-1-GV,,device_not_recording
1770622560000,2026-02-09T07:36:00Z,1788-1-1-GV,,device_not_recording
1770622620000,2026-02-09T07:37:00Z,1788-1-1-GV,,device_not_recording
1770622680000,2026-02-09T07:38:00Z,1788-1-1-GV,,device_not_recording
1770622740000,2026-02-09T07:39:00Z,1788-1-1-GV,,device_not_recording
1770622800000,2026-02-09T07:40:00Z,1788-1-1-GV,,device_not_recording
1770622860000,2026-02-09T07:41:00Z,1788-1-1-GV,,device_not_recording
1770622920000,2026-02-09T07:42:00Z,1788-1-1-GV,,device_not_recording
1770622980000,2026-02-09T07:43:00Z,1788-1-1-GV,,device_not_recording
1770623040000,2026-02-09T07:44:00Z,1788-1-1-GV,,device_not_recording
1770623100000,2026-02-09T07:45:00Z,1788-1-1-GV,,device_not_recording
1770623160000,2026-02-09T07:46:00Z,1788-1-1-GV,,device_not_recording
1770623220000,2026-02-09T07:47:00Z,1788-1-1-GV,,device_not_recording
1770623280000,2026-02-09T07:48:00Z,1788-1-1-GV,,device_not_recording
1770623340000,2026-02-09T07:49:00Z,1788-1-1-GV,,device_not_recording
1770623400000,2026-02-09T07:50:00Z,1788-1-1-GV,,device_not_recording
1770623460000,2026-02-09T07:51:00Z,1788-1-1-GV,,device_not_recording
1770623520000,2026-02-09T07:52:00Z,1788-1-1-GV,,device_not_recording
1770623580000,2026-02-09T07:53:00Z,1788-1-1-GV,,device_not_recording
1770623640000,2026-02-09T07:54:00Z,1788-1-1-GV,,device_not_recording
1770623700000,2026-02-09T07:55:00Z,1788-1-1-GV,,device_not_recording
1770623760000,2026-02-09T07:56:00Z,1788-1-1-GV,,device_not_recording
1770623820000,2026-02-09T07:57:00Z,1788-1-1-GV,,device_not_recording
1770623880000,2026-02-09T07:58:00Z,1788-1-1-GV,,device_not_recording
1770623940000,2026-02-09T07:59:00Z,1788-1-1-GV,,device_not_recording
1770624000000,2026-02-09T08:00:00Z,1788-1-1-GV,,device_not_recording
1770624060000,2026-02-09T08:01:00Z,1788-1-1-GV,,device_not_recording
1770624120000,2026-02-09T08:02:00Z,1788-1-1-GV,,device_not_recording
1770624180000,2026-02-09T08:03:00Z,1788-1-1-GV,,device_not_recording
1770624240000,2026-02-09T08:04:00Z,1788-1-1-GV,,device_not_recording
1770624300000,2026-02-09T08:05:00Z,1788-1-1-GV,,device_not_recording
1770624360000,2026-02-09T08:06:00Z,1788-1-1-GV,,device_not_recording
1770624420000,2026-02-09T08:07:00Z,1788-1-1-GV,,device_not_recording
1770624480000,2026-02-09T08:08:00Z,1788-1-1-GV,,device_not_recording
1770624540000,2026-02-09T08:09:00Z,1788-1-1-GV,,device_not_recording
1770624600000,2026-02-09T08:10:00Z,1788-1-1-GV,,device_not_recording
1770624660000,2026-02-09T08:11:00Z,1788-1-1-GV,,device_not_recording
1770624720000,2026-02-09T08:12:00Z,1788-1-1-GV,,device_not_recording
1770624780000,2026-02-09T08:13:00Z,1788-1-1-GV,,device_not_recording
1770624840000,2026-02-09T08:14:00Z,1788-1-1-GV,,device_not_recording
1770624900000,2026-02-09T08:15:00Z,1788-1-1-GV,,device_not_recording
1770624960000,2026-02-09T08:16:00Z,1788-1-1-GV,,device_not_recording
1770625020000,2026-02-09T08:17:00Z,1788-1-1-GV,,device_not_recording
1770625080000,2026-02-09T08:18:00Z,1788-1-1-GV,,device_not_recording
1770625140000,2026-02-09T08:19:00Z,1788-1-1-GV,,device_not_recording
1770625200000,2026-02-09T08:20:00Z,1788-1-1-GV,,device_not_recording
1770625260000,2026-02-09T08:21:00Z,1788-1-1-GV,,device_not_recording
1770625320000,2026-02-09T08:22:00Z,1788-1-1-GV,,device_not_recording
1770625380000,2026-02-09T08:23:00Z,1788-1-1-GV,,device_not_recording
1770625440000,2026-02-09T08:24:00Z,1788-1-1-GV,,device_not_recording
1770625500000,2026-02-09T08:25:00Z,1788-1-1-GV,,device_not_recording
1770625560000,2026-02-09T08:26:00Z,1788-1-1-GV,,device_not_recording
1770625620000,2026-02-09T08:27:00Z,1788-1-1-GV,,device_not_recording
1770625680000,2026-02-09T08:28:00Z,1788-1-1-GV,,device_not_recording
1770625740000,2026-02-09T08:29:00Z,1788-1-1-GV,,device_not_recording
1770625800000,2026-02-09T08:30:00Z,1788-1-1-GV,,device_not_recording
1770625860000,2026-02-09T08:31:00Z,1788-1-1-GV,,device_not_recording
1770625920000,2026-02-09T08:32:00Z,1788-1-1-GV,,device_not_recording
1770625980000,2026-02-09T08:33:00Z,1788-1-1-GV,,device_not_recording
1770626040000,2026-02-09T08:34:00Z,1788-1-1-GV,,device_not_recording
1770626100000,2026-02-09T08:35:00Z,1788-1-1-GV,,device_not_recording
1770626160000,2026-02-09T08:36:00Z,1788-1-1-GV,,device_not_recording
1770626220000,2026-02-09T08:37:00Z,1788-1-1-GV,,device_not_recording
1770626280000,2026-02-09T08:38:00Z,1788-1-1-GV,,device_not_recording
1770626340000,2026-02-09T08:39:00Z,1788-1-1-GV,,device_not_recording
1770626400000,2026-02-09T08:40:00Z,1788-1-1-GV,,device_not_recording
1770626460000,2026-02-09T08:41:00Z,1788-1-1-GV,,device_not_recording
1770626520000,2026-02-09T08:42:00Z,1788-1-1-GV,,device_not_recording
1770626580000,2026-02-09T08:43:00Z,1788-1-1-GV,,device_not_recording
1770626640000,2026-02-09T08:44:00Z,1788-1-1-GV,,device_not_recording
1770626700000,2026-02-09T08:45:00Z,1788-1-1-GV,,device_not_recording
1770626760000,2026-02-09T08:46:00Z,1788-1-1-GV,,device_not_recording
1770626820000,2026-02-09T08:47:00Z,1788-1-1-GV,,device_not_recording
1770626880000,2026-02-09T08:48:00Z,1788-1-1-GV,,device_not_recording
1770626940000,2026-02-09T08:49:00Z,1788-1-1-GV,,device_not_recording
1770627000000,2026-02-09T08:50:00Z,1788-1-1-GV,,device_not_recording
1770627060000,2026-02-09T08:51:00Z,1788-1-1-GV,,device_not_recording
1770627120000,2026-02-09T08:52:00Z,1788-1-1-GV,,device_not_recording
1770627180000,2026-02-09T08:53:00Z,1788-1-1-GV,,device_not_recording
1770627240000,2026-02-09T08:54:00Z,1788-1-1-GV,,device_not_recording
1770627300000,2026-02-09T08:55:00Z,1788-1-1-GV,,device_not_recording
1770627360000,2026-02-09T08:56:00Z,1788-1-1-GV,,device_not_recording
1770627420000,2026-02-09T08:57:00Z,1788-1-1-GV,,device_not_recording
1770627480000,2026-02-09T08:58:00Z,1788-1-1-GV,,device_not_recording
1770627540000,2026-02-09T08:59:00Z,1788-1-1-GV,,device_not_recording
1770627600000,2026-02-09T09:00:00Z,1788-1-1-GV,,device_not_recording
1770627660000,2026-02-09T09:01:00Z,1788-1-1-GV,,device_not_recording
1770627720000,2026-02-09T09:02:00Z,1788-1-1-GV,,device_not_recording
1770627780000,2026-02-09T09:03:00Z,1788-1-1-GV,,device_not_recording
1770627840000,2026-02-09T09:04:00Z,1788-1-1-GV,,device_not_recording
1770627900000,2026-02-09T09:05:00Z,1788-1-1-GV,,device_not_recording
1770627960000,2026-02-09T09:06:00Z,1788-1-1-GV,,device_not_recording
1770628020000,2026-02-09T09:07:00Z,1788-1-1-GV,,device_not_recording
1770628080000,2026-02-09T09:08:00Z,1788-1-1-GV,,device_not_recording
1770628140000,2026-02-09T09:09:00Z,1788-1-1-GV,,device_not_recording
1770628200000,2026-02-09T09:10:00Z,1788-1-1-GV,,device_not_recording
1770628260000,2026-02-09T09:11:00Z,1788-1-1-GV,,device_not_recording
1770628320000,2026-02-09T09:12:00Z,1788-1-1-GV,,device_not_recording
1770628380000,2026-02-09T09:13:00Z,1788-1-1-GV,,device_not_recording
1770628440000,2026-02-09T09:14:00Z,1788-1-1-GV,,device_not_recording
1770628500000,2026-02-09T09:15:00Z,1788-1-1-GV,,device_not_recording
1770628560000,2026-02-09T09:16:00Z,1788-1-1-GV,,device_not_recording
1770628620000,2026-02-09T09:17:00Z,1788-1-1-GV,,device_not_recording
1770628680000,2026-02-09T09:18:00Z,1788-1-1-GV,,device_not_recording
1770628740000,2026-02-09T09:19:00Z,1788-1-1-GV,,device_not_recording
1770628800000,2026-02-09T09:20:00Z,1788-1-1-GV,,device_not_recording
1770628860000,2026-02-09T09:21:00Z,1788-1-1-GV,,device_not_recording
1770628920000,2026-02-09T09:22:00Z,1788-1-1-GV,,device_not_recording
1770628980000,2026-02-09T09:23:00Z,1788-1-1-GV,,device_not_recording
1770629040000,2026-02-09T09:24:00Z,1788-1-1-GV,,device_not_recording
1770629100000,2026-02-09T09:25:00Z,1788-1-1-GV,,device_not_recording
1770629160000,2026-02-09T09:26:00Z,1788-1-1-GV,,device_not_recording
1770629220000,2026-02-09T09:27:00Z,1788-1-1-GV,,device_not_recording
1770629280000,2026-02-09T09:28:00Z,1788-1-1-GV,,device_not_recording
1770629340000,2026-02-09T09:29:00Z,1788-1-1-GV,,device_not_recording
1770629400000,2026-02-09T09:30:00Z,1788-1-1-GV,,device_not_recording
1770629460000,2026-02-09T09:31:00Z,1788-1-1-GV,,device_not_recording
1770629520000,2026-02-09T09:32:00Z,1788-1-1-GV,,device_not_recording
1770629580000,2026-02-09T09:33:00Z,1788-1-1-GV,,device_not_recording
1770629640000,2026-02-09T09:34:00Z,1788-1-1-GV,,device_not_recording
1770629700000,2026-02-09T09:35:00Z,1788-1-1-GV,,device_not_recording
1770629760000,2026-02-09T09:36:00Z,1788-1-1-GV,,device_not_recording
1770629820000,2026-02-09T09:37:00Z,1788-1-1-GV,,device_not_recording
1770629880000,2026-02-09T09:38:00Z,1788-1-1-GV,,device_not_recording
1770629940000,2026-02-09T09:39:00Z,1788-1-1-GV,,device_not_recording
1770630000000,2026-02-09T09:40:00Z,1788-1-1-GV,,device_not_recording
1770630060000,2026-02-09T09:41:00Z,1788-1-1-GV,,device_not_recording
1770630120000,2026-02-09T09:42:00Z,1788-1-1-GV,,device_not_recording
1770630180000,2026-02-09T09:43:00Z,1788-1-1-GV,,device_not_recording
1770630240000,2026-02-09T09:44:00Z,1788-1-1-GV,,device_not_recording
1770630300000,2026-02-09T09:45:00Z,1788-1-1-GV,,device_not_recording
1770630360000,2026-02-09T09:46:00Z,1788-1-1-GV,,device_not_recording
1770630420000,2026-02-09T09:47:00Z,1788-1-1-GV,,device_not_recording
1770630480000,2026-02-09T09:48:00Z,1788-1-1-GV,,device_not_recording
1770630540000,2026-02-09T09:49:00Z,1788-1-1-GV,,device_not_recording
1770630600000,2026-02-09T09:50:00Z,1788-1-1-GV,,device_not_recording
1770630660000,2026-02-09T09:51:00Z,1788-1-1-GV,,device_not_recording
1770630720000,2026-02-09T09:52:00Z,1788-1-1-GV,,device_not_recording
1770630780000,2026-02-09T09:53:00Z,1788-1-1-GV,,device_not_recording
1770630840000,2026-02-09T09:54:00Z,1788-1-1-GV,,device_not_recording
1770630900000,2026-02-09T09:55:00Z,1788-1-1-GV,,device_not_recording
1770630960000,2026-02-09T09:56:00Z,1788-1-1-GV,,device_not_recording
1770631020000,2026-02-09T09:57:00Z,1788-1-1-GV,,device_not_recording
1770631080000,2026-02-09T09:58:00Z,1788-1-1-GV,,device_not_recording
1770631140000,2026-02-09T09:59:00Z,1788-1-1-GV,,device_not_recording
1770631200000,2026-02-09T10:00:00Z,1788-1-1-GV,,device_not_recording
1770631260000,2026-02-09T10:01:00Z,1788-1-1-GV,,device_not_recording
1770631320000,2026-02-09T10:02:00Z,1788-1-1-GV,,device_not_recording
1770631380000,2026-02-09T10:03:00Z,1788-1-1-GV,,device_not_recording
1770631440000,2026-02-09T10:04:00Z,1788-1-1-GV,,device_not_recording
1770631500000,2026-02-09T10:05:00Z,1788-1-1-GV,,device_not_recording
1770631560000,2026-02-09T10:06:00Z,1788-1-1-GV,,device_not_recording
1770631620000,2026-02-09T10:07:00Z,1788-1-1-GV,,device_not_recording
1770631680000,2026-02-09T10:08:00Z,1788-1-1-GV,,device_not_recording
1770631740000,2026-02-09T10:09:00Z,1788-1-1-GV,,device_not_recording
1770631800000,2026-02-09T10:10:00Z,1788-1-1-GV,,device_not_recording
1770631860000,2026-02-09T10:11:00Z,1788-1-1-GV,,device_not_recording
1770631920000,2026-02-09T10:12:00Z,1788-1-1-GV,,device_not_recording
1770631980000,2026-02-09T10:13:00Z,1788-1-1-GV,,device_not_recording
1770632040000,2026-02-09T10:14:00Z,1788-1-1-GV,,device_not_recording
1770632100000,2026-02-09T10:15:00Z,1788-1-1-GV,,device_not_recording
1770632160000,2026-02-09T10:16:00Z,1788-1-1-GV,,device_not_recording
1770632220000,2026-02-09T10:17:00Z,1788-1-1-GV,,device_not_recording
1770632280000,2026-02-09T10:18:00Z,1788-1-1-GV,,device_not_recording
1770632340000,2026-02-09T10:19:00Z,1788-1-1-GV,,device_not_recording
1770632400000,2026-02-09T10:20:00Z,1788-1-1-GV,,device_not_recording
1770632460000,2026-02-09T10:21:00Z,1788-1-1-GV,,device_not_recording
1770632520000,2026-02-09T10:22:00Z,1788-1-1-GV,,device_not_recording
1770632580000,2026-02-09T10:23:00Z,1788-1-1-GV,,device_not_recording
1770632640000,2026-02-09T10:24:00Z,1788-1-1-GV,,device_not_recording
1770632700000,2026-02-09T10:25:00Z,1788-1-1-GV,,device_not_recording
1770632760000,2026-02-09T10:26:00Z,1788-1-1-GV,,device_not_recording
1770632820000,2026-02-09T10:27:00Z,1788-1-1-GV,,device_not_recording
1770632880000,2026-02-09T10:28:00Z,1788-1-1-GV,,device_not_recording
1770632940000,2026-02-09T10:29:00Z,1788-1-1-GV,,device_not_recording
1770633000000,2026-02-09T10:30:00Z,1788-1-1-GV,,device_not_recording
1770633060000,2026-02-09T10:31:00Z,1788-1-1-GV,,device_not_recording
1770633120000,2026-02-09T10:32:00Z,1788-1-1-GV,,device_not_recording
1770633180000,2026-02-09T10:33:00Z,1788-1-1-GV,,device_not_recording
1770633240000,2026-02-09T10:34:00Z,1788-1-1-GV,,device_not_recording
1770633300000,2026-02-09T10:35:00Z,1788-1-1-GV,,device_not_recording
1770633360000,2026-02-09T10:36:00Z,1788-1-1-GV,,device_not_recording
1770633420000,2026-02-09T10:37:00Z,1788-1-1-GV,,device_not_recording
1770633480000,2026-02-09T10:38:00Z,1788-1-1-GV,,device_not_recording
1770633540000,2026-02-09T10:39:00Z,1788-1-1-GV,,device_not_recording
1770633600000,2026-02-09T10:40:00Z,1788-1-1-GV,,device_not_recording
1770633660000,2026-02-09T10:41:00Z,1788-1-1-GV,,device_not_recording
1770633720000,2026-02-09T10:42:00Z,1788-1-1-GV,,device_not_recording
1770633780000,2026-02-09T10:43:00Z,1788-1-1-GV,,device_not_recording
1770633840000,2026-02-09T10:44:00Z,1788-1-1-GV,,device_not_recording
1770633900000,2026-02-09T10:45:00Z,1788-1-1-GV,,device_not_recording
1770633960000,2026-02-09T10:46:00Z,1788-1-1-GV,,device_not_recording
1770634020000,2026-02-09T10:47:00Z,1788-1-1-GV,,device_not_recording
1770634080000,2026-02-09T10:48:00Z,1788-1-1-GV,,device_not_recording
1770634140000,2026-02-09T10:49:00Z,1788-1-1-GV,,device_not_recording
1770634200000,2026-02-09T10:50:00Z,1788-1-1-GV,,device_not_recording
1770634260000,2026-02-09T10:51:00Z,1788-1-1-GV,,device_not_recording
1770634320000,2026-02-09T10:52:00Z,1788-1-1-GV,,device_not_recording
1770634380000,2026-02-09T10:53:00Z,1788-1-1-GV,,device_not_recording
1770634440000,2026-02-09T10:54:00Z,1788-1-1-GV,,device_not_recording
1770634500000,2026-02-09T10:55:00Z,1788-1-1-GV,,device_not_recording
1770634560000,2026-02-09T10:56:00Z,1788-1-1-GV,0.028,
1770634620000,2026-02-09T10:57:00Z,1788-1-1-GV,0.032,
1770634680000,2026-02-09T10:58:00Z,1788-1-1-GV,0.01,
1770634740000,2026-02-09T10:59:00Z,1788-1-1-GV,0.013,
1770634800000,2026-02-09T11:00:00Z,1788-1-1-GV,0.011,
1770634860000,2026-02-09T11:01:00Z,1788-1-1-GV,0.018,
1770634920000,2026-02-09T11:02:00Z,1788-1-1-GV,0.005,
1770634980000,2026-02-09T11:03:00Z,1788-1-1-GV,0.008,
1770635040000,2026-02-09T11:04:00Z,1788-1-1-GV,0.039,
1770635100000,2026-02-09T11:05:00Z,1788-1-1-GV,0.064,
1770635160000,2026-02-09T11:06:00Z,1788-1-1-GV,0.066,
1770635220000,2026-02-09T11:07:00Z,1788-1-1-GV,0.03,
1770635280000,2026-02-09T11:08:00Z,1788-1-1-GV,0.027,
1770635340000,2026-02-09T11:09:00Z,1788-1-1-GV,0.04,
1770635400000,2026-02-09T11:10:00Z,1788-1-1-GV,0.062,
1770635460000,2026-02-09T11:11:00Z,1788-1-1-GV,0.008,
1770635520000,2026-02-09T11:12:00Z,1788-1-1-GV,0.008,
1770635580000,2026-02-09T11:13:00Z,1788-1-1-GV,0.014,
1770635640000,2026-02-09T11:14:00Z,1788-1-1-GV,0.033,
1770635700000,2026-02-09T11:15:00Z,1788-1-1-GV,0.026,
1770635760000,2026-02-09T11:16:00Z,1788-1-1-GV,0.01,
1770635820000,2026-02-09T11:17:00Z,1788-1-1-GV,0.025,
1770635880000,2026-02-09T11:18:00Z,1788-1-1-GV,0.012,
1770635940000,2026-02-09T11:19:00Z,1788-1-1-GV,0.023,
1770636000000,2026-02-09T11:20:00Z,1788-1-1-GV,0.008,
1770636060000,2026-02-09T11:21:00Z,1788-1-1-GV,0.008,
1770636120000,2026-02-09T11:22:00Z,1788-1-1-GV,0.005,
1770636180000,2026-02-09T11:23:00Z,1788-1-1-GV,0.005,
1770636240000,2026-02-09T11:24:00Z,1788-1-1-GV,0.046,
1770636300000,2026-02-09T11:25:00Z,1788-1-1-GV,0.041,
1770636360000,2026-02-09T11:26:00Z,1788-1-1-GV,0.058,
1770636420000,2026-02-09T11:27:00Z,1788-1-1-GV,0.059,
1770636480000,2026-02-09T11:28:00Z,1788-1-1-GV,0.011,
1770636540000,2026-02-09T11:29:00Z,1788-1-1-GV,0.01,
1770636600000,2026-02-09T11:30:00Z,1788-1-1-GV,0.015,
1770636660000,2026-02-09T11:31:00Z,1788-1-1-GV,0.016,
1770636720000,2026-02-09T11:32:00Z,1788-1-1-GV,0.016,
1770636780000,2026-02-09T11:33:00Z,1788-1-1-GV,0.011,
1770636840000,2026-02-09T11:34:00Z,1788-1-1-GV,0.008,
1770636900000,2026-02-09T11:35:00Z,1788-1-1-GV,0.009,
1770636960000,2026-02-09T11:36:00Z,1788-1-1-GV,0.056,
1770637020000,2026-02-09T11:37:00Z,1788-1-1-GV,0.021,
1770637080000,2026-02-09T11:38:00Z,1788-1-1-GV,,device_not_recording
1770637140000,2026-02-09T11:39:00Z,1788-1-1-GV,,device_not_recording
1770637200000,2026-02-09T11:40:00Z,1788-1-1-GV,,device_not_recording
1770637260000,2026-02-09T11:41:00Z,1788-1-1-GV,,device_not_recording
1770637320000,2026-02-09T11:42:00Z,1788-1-1-GV,,device_not_recording
1770637380000,2026-02-09T11:43:00Z,1788-1-1-GV,,device_not_recording
1770637440000,2026-02-09T11:44:00Z,1788-1-1-GV,,device_not_recording
1770637500000,2026-02-09T11:45:00Z,1788-1-1-GV,,device_not_recording
1770637560000,2026-02-09T11:46:00Z,1788-1-1-GV,,device_not_recording
1770637620000,2026-02-09T11:47:00Z,1788-1-1-GV,,device_not_recording
1770637680000,2026-02-09T11:48:00Z,1788-1-1-GV,,device_not_recording
1770637740000,2026-02-09T11:49:00Z,1788-1-1-GV,,device_not_recording
1770637800000,2026-02-09T11:50:00Z,1788-1-1-GV,,device_not_recording
1770637860000,2026-02-09T11:51:00Z,1788-1-1-GV,,device_not_recording
1770637920000,2026-02-09T11:52:00Z,1788-1-1-GV,,device_not_recording
1770637980000,2026-02-09T11:53:00Z,1788-1-1-GV,,device_not_recording
